fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,date,hour
22597.0,7117.2,2400.0,2200.0,13427.0,636.5,428.8,2020-12-25,17
25035.0,7117.2,2400.0,2200.0,13330.0,12.7,137.9,2020-12-25,18
26045.0,7117.2,2400.0,2200.0,13965.0,0.0,86.3,2020-12-25,19
27262.0,7117.2,2400.0,2200.0,14194.0,0.0,0.2,2020-12-25,20
27892.0,7117.2,2400.0,2200.0,13358.0,0.0,0.1,2020-12-25,21
27009.0,7117.2,2400.0,2200.0,12607.0,0.0,0.0,2020-12-25,22
24825.0,7117.2,2400.0,2200.0,11695.0,0.0,0.3,2020-12-25,23
22991.0,7117.2,2400.0,2200.0,10955.0,0.0,10.0,2020-12-26,0
20724.0,7117.2,2400.0,2200.0,10945.0,0.0,33.2,2020-12-26,1
19396.0,7117.2,2400.0,2200.0,10857.0,0.0,3.5,2020-12-26,2
18826.0,7117.2,2400.0,2200.0,11080.0,0.0,0.9,2020-12-26,3
18702.0,7117.2,2400.0,2200.0,11619.0,0.0,0.8,2020-12-26,4
19076.0,7117.2,2400.0,2200.0,11075.0,0.0,2.2,2020-12-26,5
19991.0,7117.2,2400.0,2200.0,11110.0,0.0,3.1,2020-12-26,6
21127.0,7117.2,2400.0,2200.0,11143.0,0.0,9.4,2020-12-26,7
22495.0,7117.2,2400.0,2200.0,10965.0,111.2,13.3,2020-12-26,8
25547.0,7117.2,2400.0,2200.0,10645.0,1650.1,16.0,2020-12-26,9
28347.0,7117.2,2400.0,2200.0,10442.0,3759.9,133.3,2020-12-26,10
28654.0,7117.2,2400.0,2200.0,10150.0,5066.6,512.9,2020-12-26,11
28297.0,7117.2,2400.0,2200.0,9866.0,5282.2,805.7,2020-12-26,12
28307.0,7117.2,2400.0,2200.0,9428.0,5566.6,884.4,2020-12-26,13
28139.0,7117.2,2400.0,2200.0,9146.0,5474.9,984.5,2020-12-26,14
27044.0,7117.2,2400.0,2200.0,8790.0,4840.8,1168.8,2020-12-26,15
26464.0,7117.2,2400.0,2200.0,8482.0,3073.3,1141.5,2020-12-26,16
26788.0,7117.2,2400.0,2200.0,8320.0,718.3,789.1,2020-12-26,17
28633.0,7117.2,2400.0,2200.0,8370.0,4.5,158.7,2020-12-26,18
29487.0,7117.2,2400.0,2200.0,8193.0,0.0,56.1,2020-12-26,19
30243.0,7117.2,2400.0,2200.0,7448.0,0.0,14.0,2020-12-26,20
30493.0,7117.2,2400.0,2200.0,7174.0,0.0,13.1,2020-12-26,21
29144.0,7117.2,2400.0,2200.0,6687.0,0.0,10.2,2020-12-26,22
26899.0,7117.2,2400.0,2200.0,6397.0,0.0,2.5,2020-12-26,23
24098.0,7117.2,2400.0,2200.0,6258.0,0.0,18.1,2020-12-27,0
21814.0,7117.2,2400.0,2200.0,6559.0,0.0,33.3,2020-12-27,1
20412.0,7117.2,2400.0,2200.0,7236.0,0.0,9.0,2020-12-27,2
19678.0,7117.2,2400.0,2200.0,7407.0,0.0,4.7,2020-12-27,3
19391.0,7117.2,2400.0,2200.0,7609.0,0.0,0.8,2020-12-27,4
19414.0,7117.2,2400.0,2200.0,7972.0,0.0,1.2,2020-12-27,5
20062.0,7117.2,2400.0,2200.0,8898.0,0.0,1.5,2020-12-27,6
21088.0,7117.2,2400.0,2200.0,9440.0,0.0,4.5,2020-12-27,7
21958.0,7117.2,2400.0,2200.0,9711.0,77.7,12.1,2020-12-27,8
24084.0,7117.2,2400.0,2200.0,10359.0,1399.5,5.0,2020-12-27,9
26528.0,7117.2,2400.0,2200.0,10603.0,3560.3,121.0,2020-12-27,10
27663.0,7117.2,2400.0,2200.0,10252.0,4708.1,530.8,2020-12-27,11
27375.0,7117.2,2400.0,2200.0,11111.0,4965.6,757.5,2020-12-27,12
28098.0,7117.2,2400.0,2200.0,11763.0,5015.3,774.9,2020-12-27,13
28515.0,7117.2,2400.0,2200.0,12849.0,4795.2,980.7,2020-12-27,14
27477.0,7117.2,2400.0,2200.0,13210.0,4030.3,1162.5,2020-12-27,15
27029.0,7117.2,2400.0,2200.0,13444.0,2653.8,1073.7,2020-12-27,16
27486.0,7117.2,2400.0,2200.0,13880.0,625.2,676.5,2020-12-27,17
30079.0,7117.2,2400.0,2200.0,13810.0,9.0,186.8,2020-12-27,18
30780.0,7117.2,2400.0,2200.0,14302.0,0.0,90.3,2020-12-27,19
31413.0,7117.2,2400.0,2200.0,14576.0,0.0,18.4,2020-12-27,20
31454.0,7117.2,2400.0,2200.0,14886.0,0.0,17.4,2020-12-27,21
29952.0,7117.2,2400.0,2200.0,14455.0,0.0,11.6,2020-12-27,22
27226.0,7117.2,2400.0,2200.0,14215.0,0.0,12.8,2020-12-27,23
23906.0,7117.2,2400.0,2200.0,14145.0,0.0,13.7,2020-12-28,0
21683.0,7117.2,2400.0,2200.0,14330.0,0.0,7.0,2020-12-28,1
20514.0,7117.2,2400.0,2200.0,13993.0,0.0,6.2,2020-12-28,2
20010.0,7117.2,2400.0,2200.0,13767.0,0.0,0.5,2020-12-28,3
20253.0,7117.2,2400.0,2200.0,13461.0,0.0,0.9,2020-12-28,4
21003.0,7117.2,2400.0,2200.0,13347.0,0.0,0.7,2020-12-28,5
23435.0,7117.2,2400.0,2200.0,13973.0,0.0,1.7,2020-12-28,6
27062.0,7117.2,2400.0,2200.0,15108.0,0.0,2.9,2020-12-28,7
28400.0,7117.2,2400.0,2200.0,15632.0,48.2,5.8,2020-12-28,8
31846.0,7117.2,2400.0,2200.0,16454.0,962.9,5.2,2020-12-28,9
32918.0,7117.2,2400.0,2200.0,17223.0,2361.3,37.1,2020-12-28,10
32953.0,7117.2,2400.0,2200.0,17965.0,3166.0,124.3,2020-12-28,11
32866.0,7117.2,2400.0,2200.0,18999.0,3787.5,223.9,2020-12-28,12
33240.0,7117.2,2400.0,2200.0,19287.0,4193.4,291.2,2020-12-28,13
33009.0,7117.2,2400.0,2200.0,19188.0,4046.8,344.7,2020-12-28,14
32137.0,7117.2,2400.0,2200.0,18865.0,3488.4,396.3,2020-12-28,15
31583.0,7117.2,2400.0,2200.0,18589.0,2369.6,389.1,2020-12-28,16
31400.0,7117.2,2400.0,2200.0,17596.0,499.3,224.4,2020-12-28,17
33152.0,7117.2,2400.0,2200.0,16820.0,22.8,88.8,2020-12-28,18
33637.0,7117.2,2400.0,2200.0,16828.0,0.0,71.9,2020-12-28,19
34096.0,7117.2,2400.0,2200.0,16831.0,0.0,6.2,2020-12-28,20
33501.0,7117.2,2400.0,2200.0,16650.0,0.0,0.5,2020-12-28,21
30891.0,7117.2,2400.0,2200.0,15950.0,0.0,0.1,2020-12-28,22
27762.0,7117.2,2400.0,2200.0,15312.0,0.0,1.6,2020-12-28,23
25179.0,7117.2,2400.0,2200.0,15108.0,0.0,4.3,2020-12-29,0
23054.0,7117.2,2400.0,2200.0,14912.0,0.0,1.3,2020-12-29,1
21587.0,7117.2,2400.0,2200.0,14599.0,0.0,0.9,2020-12-29,2
20963.0,7117.2,2400.0,2200.0,14293.0,0.0,0.6,2020-12-29,3
20871.0,7117.2,2400.0,2200.0,13742.0,0.0,0.9,2020-12-29,4
21374.0,7117.2,2400.0,2200.0,13198.0,0.0,0.4,2020-12-29,5
23430.0,7117.2,2400.0,2200.0,12896.0,0.0,0.5,2020-12-29,6
26259.0,7117.2,2400.0,2200.0,12914.0,0.0,1.6,2020-12-29,7
29028.0,7117.2,2400.0,2200.0,12545.0,49.5,9.7,2020-12-29,8
31713.0,7117.2,2400.0,2200.0,12306.0,953.8,12.4,2020-12-29,9
33170.0,7117.2,2400.0,2200.0,12341.0,2358.6,50.0,2020-12-29,10
33303.0,7117.2,2400.0,2200.0,12190.0,3317.0,136.1,2020-12-29,11
32866.0,7117.2,2400.0,2200.0,12577.0,3955.0,243.4,2020-12-29,12
33236.0,7117.2,2400.0,2200.0,12679.0,4258.4,337.1,2020-12-29,13
32590.0,7117.2,2400.0,2200.0,13468.0,3780.5,302.8,2020-12-29,14
31429.0,7117.2,2400.0,2200.0,13707.0,3142.6,306.9,2020-12-29,15
31188.0,7117.2,2400.0,2200.0,12968.0,1969.6,332.7,2020-12-29,16
31684.0,7117.2,2400.0,2200.0,12201.0,525.8,193.4,2020-12-29,17
33457.0,7117.2,2400.0,2200.0,11598.0,9.7,66.7,2020-12-29,18
33956.0,7117.2,2400.0,2200.0,11676.0,0.0,56.8,2020-12-29,19
34249.0,7117.2,2400.0,2200.0,11918.0,0.0,0.2,2020-12-29,20
33661.0,7117.2,2400.0,2200.0,12515.0,0.0,0.1,2020-12-29,21
31284.0,7117.2,2400.0,2200.0,12486.0,0.0,0.0,2020-12-29,22
28092.0,7117.2,2400.0,2200.0,12344.0,0.0,0.0,2020-12-29,23
25423.0,7117.2,2400.0,2200.0,11873.0,0.0,1.4,2020-12-30,0
23110.0,7117.2,2400.0,2200.0,11669.0,0.0,4.9,2020-12-30,1
21650.0,7117.2,2400.0,2200.0,11686.0,0.0,3.3,2020-12-30,2
21074.0,7117.2,2400.0,2200.0,11382.0,0.0,1.3,2020-12-30,3
21002.0,7117.2,2400.0,2200.0,11156.0,0.0,4.1,2020-12-30,4
21609.0,7117.2,2400.0,2200.0,10821.0,0.0,3.9,2020-12-30,5
23496.0,7117.2,2400.0,2200.0,10396.0,0.0,13.6,2020-12-30,6
26501.0,7117.2,2400.0,2200.0,10042.0,0.0,14.1,2020-12-30,7
29178.0,7117.2,2400.0,2200.0,9390.0,72.9,14.1,2020-12-30,8
31999.0,7117.2,2400.0,2200.0,8896.0,1527.4,28.2,2020-12-30,9
33160.0,7117.2,2400.0,2200.0,8436.0,3757.9,145.4,2020-12-30,10
32929.0,7117.2,2400.0,2200.0,8107.0,4928.0,447.0,2020-12-30,11
32825.0,7117.2,2400.0,2200.0,8054.0,5125.1,743.7,2020-12-30,12
33018.0,7117.2,2400.0,2200.0,8374.0,5358.0,803.3,2020-12-30,13
32290.0,7117.2,2400.0,2200.0,8879.0,5153.1,945.5,2020-12-30,14
31231.0,7117.2,2400.0,2200.0,9318.0,4461.1,1163.3,2020-12-30,15
30833.0,7117.2,2400.0,2200.0,9278.0,2849.4,1128.1,2020-12-30,16
31175.0,7117.2,2400.0,2200.0,9014.0,764.6,787.5,2020-12-30,17
32785.0,7117.2,2400.0,2200.0,9207.0,13.9,274.1,2020-12-30,18
33349.0,7117.2,2400.0,2200.0,9864.0,0.0,112.1,2020-12-30,19
34007.0,7117.2,2400.0,2200.0,10086.0,0.0,18.1,2020-12-30,20
33556.0,7117.2,2400.0,2200.0,10166.0,0.0,15.4,2020-12-30,21
31355.0,7117.2,2400.0,2200.0,10068.0,0.0,16.2,2020-12-30,22
28331.0,7117.2,2400.0,2200.0,10122.0,0.0,15.6,2020-12-30,23
25703.0,7117.2,2400.0,2200.0,9680.0,0.0,17.5,2020-12-31,0
23328.0,7117.2,2400.0,2200.0,9686.0,0.0,26.3,2020-12-31,1
21698.0,7117.2,2400.0,2200.0,9793.0,0.0,9.5,2020-12-31,2
20776.0,7117.2,2400.0,2200.0,10102.0,0.0,16.9,2020-12-31,3
20285.0,7117.2,2400.0,2200.0,10436.0,0.0,5.0,2020-12-31,4
20722.0,7117.2,2400.0,2200.0,11040.0,0.0,0.1,2020-12-31,5
22108.0,7117.2,2400.0,2200.0,11121.0,0.0,0.8,2020-12-31,6
24153.0,7117.2,2400.0,2200.0,11269.0,0.0,6.7,2020-12-31,7
26328.0,7117.2,2400.0,2200.0,10887.0,79.4,0.9,2020-12-31,8
28763.0,7117.2,2400.0,2200.0,10729.0,1430.8,15.7,2020-12-31,9
30777.0,7117.2,2400.0,2200.0,10158.0,3443.1,90.2,2020-12-31,10
30883.0,7117.2,2400.0,2200.0,9666.0,4397.9,331.3,2020-12-31,11
30259.0,7117.2,2400.0,2200.0,9893.0,4417.2,518.2,2020-12-31,12
30345.0,7117.2,2400.0,2200.0,10589.0,4415.8,503.1,2020-12-31,13
29903.0,7117.2,2400.0,2200.0,10633.0,4141.3,563.6,2020-12-31,14
28401.0,7117.2,2400.0,2200.0,10392.0,3341.0,672.8,2020-12-31,15
27860.0,7117.2,2400.0,2200.0,9966.0,1912.5,593.5,2020-12-31,16
28541.0,7117.2,2400.0,2200.0,9458.0,466.9,373.6,2020-12-31,17
31477.0,7117.2,2400.0,2200.0,8645.0,2.5,101.1,2020-12-31,18
32377.0,7117.2,2400.0,2200.0,8609.0,0.0,11.4,2020-12-31,19
31505.0,7117.2,2400.0,2200.0,8439.0,0.0,0.4,2020-12-31,20
29496.0,7117.2,2400.0,2200.0,8056.0,0.0,1.3,2020-12-31,21
26749.0,7117.2,2400.0,2200.0,8062.0,0.0,2.9,2020-12-31,22
25487.0,7117.2,2400.0,2200.0,7640.0,0.0,3.1,2020-12-31,23
24465.0,7117.2,2400.0,2200.0,6993.0,0.0,2.1,2021-01-01,0
23691.0,7117.2,2400.0,2200.0,7120.0,0.0,1.9,2021-01-01,1
22107.0,7117.2,2400.0,2200.0,7218.0,0.0,1.6,2021-01-01,2
20710.0,7117.2,2400.0,2200.0,7712.0,0.0,1.2,2021-01-01,3
19395.0,7117.2,2400.0,2200.0,8584.0,0.0,1.6,2021-01-01,4
18867.0,7117.2,2400.0,2200.0,9182.0,0.0,1.8,2021-01-01,5
18837.0,7117.2,2400.0,2200.0,9366.0,0.0,3.4,2021-01-01,6
18807.0,7117.2,2400.0,2200.0,9770.0,0.0,6.5,2021-01-01,7
18912.0,7117.2,2400.0,2200.0,10282.0,71.2,14.9,2021-01-01,8
20363.0,7117.2,2400.0,2200.0,10788.0,1169.2,12.1,2021-01-01,9
21905.0,7117.2,2400.0,2200.0,10697.0,3166.5,81.5,2021-01-01,10
23880.0,7117.2,2400.0,2200.0,10514.0,4359.0,335.2,2021-01-01,11
25245.0,7117.2,2400.0,2200.0,11036.0,4723.6,504.3,2021-01-01,12
26417.0,7117.2,2400.0,2200.0,11729.0,4741.8,555.5,2021-01-01,13
26879.0,7117.2,2400.0,2200.0,11779.0,4451.2,541.1,2021-01-01,14
25621.0,7117.2,2400.0,2200.0,11754.0,3973.9,601.2,2021-01-01,15
24721.0,7117.2,2400.0,2200.0,11294.0,2219.5,500.9,2021-01-01,16
24705.0,7117.2,2400.0,2200.0,10562.0,445.5,295.5,2021-01-01,17
27236.0,7117.2,2400.0,2200.0,10040.0,4.5,70.7,2021-01-01,18
28115.0,7117.2,2400.0,2200.0,10205.0,0.0,32.7,2021-01-01,19
28851.0,7117.2,2400.0,2200.0,10126.0,0.0,23.7,2021-01-01,20
29664.0,7117.2,2400.0,2200.0,10300.0,0.0,20.3,2021-01-01,21
28683.0,7117.2,2400.0,2200.0,10435.0,0.0,34.7,2021-01-01,22
26072.0,7117.2,2400.0,2200.0,10150.0,0.0,37.2,2021-01-01,23
23800.0,7117.2,2400.0,2200.0,10263.0,0.0,41.7,2021-01-02,0
21629.0,7117.2,2400.0,2200.0,10045.0,0.0,39.4,2021-01-02,1
20257.0,7117.2,2400.0,2200.0,10279.0,0.0,29.5,2021-01-02,2
19198.0,7117.2,2400.0,2200.0,10495.0,0.0,30.3,2021-01-02,3
19123.0,7117.2,2400.0,2200.0,10522.0,0.0,1.0,2021-01-02,4
19509.0,7117.2,2400.0,2200.0,10522.0,0.0,2.3,2021-01-02,5
20787.0,7117.2,2400.0,2200.0,10861.0,0.0,2.5,2021-01-02,6
22121.0,7117.2,2400.0,2200.0,11117.0,0.0,1.3,2021-01-02,7
23972.0,7117.2,2400.0,2200.0,11033.0,58.7,3.6,2021-01-02,8
26782.0,7117.2,2400.0,2200.0,11414.0,1322.3,0.5,2021-01-02,9
29648.0,7117.2,2400.0,2200.0,11701.0,3679.7,71.4,2021-01-02,10
29797.0,7117.2,2400.0,2200.0,11639.0,4964.3,398.0,2021-01-02,11
29298.0,7117.2,2400.0,2200.0,12094.0,4840.8,683.9,2021-01-02,12
29881.0,7117.2,2400.0,2200.0,12155.0,5016.4,763.7,2021-01-02,13
30469.0,7117.2,2400.0,2200.0,12398.0,4996.8,854.7,2021-01-02,14
29218.0,7117.2,2400.0,2200.0,12308.0,4417.1,1005.3,2021-01-02,15
28859.0,7117.2,2400.0,2200.0,12233.0,2814.2,1093.2,2021-01-02,16
29130.0,7117.2,2400.0,2200.0,11745.0,797.7,819.2,2021-01-02,17
30928.0,7117.2,2400.0,2200.0,11612.0,17.2,333.4,2021-01-02,18
31717.0,7117.2,2400.0,2200.0,11649.0,0.0,158.7,2021-01-02,19
32524.0,7117.2,2400.0,2200.0,11473.0,0.0,11.1,2021-01-02,20
32676.0,7117.2,2400.0,2200.0,11288.0,0.0,4.4,2021-01-02,21
31431.0,7117.2,2400.0,2200.0,11251.0,0.0,8.9,2021-01-02,22
28814.0,7117.2,2400.0,2200.0,11112.0,0.0,8.9,2021-01-02,23
25763.0,7117.2,2400.0,2200.0,10944.0,0.0,10.7,2021-01-03,0
23465.0,7117.2,2400.0,2200.0,10878.0,0.0,15.5,2021-01-03,1
21791.0,7117.2,2400.0,2200.0,10719.0,0.0,14.4,2021-01-03,2
21166.0,7117.2,2400.0,2200.0,10363.0,0.0,9.3,2021-01-03,3
20688.0,7117.2,2400.0,2200.0,10275.0,0.0,9.3,2021-01-03,4
20752.0,7117.2,2400.0,2200.0,10229.0,0.0,7.8,2021-01-03,5
21240.0,7117.2,2400.0,2200.0,10129.0,0.0,6.8,2021-01-03,6
21950.0,7117.2,2400.0,2200.0,9723.0,0.0,10.3,2021-01-03,7
23526.0,7117.2,2400.0,2200.0,9431.0,74.8,10.3,2021-01-03,8
25911.0,7117.2,2400.0,2200.0,8913.0,1516.5,5.7,2021-01-03,9
28731.0,7117.2,2400.0,2200.0,8279.0,3896.6,100.8,2021-01-03,10
29294.0,7117.2,2400.0,2200.0,8432.0,5055.7,489.6,2021-01-03,11
29757.0,7117.2,2400.0,2200.0,8959.0,5229.7,832.2,2021-01-03,12
30265.0,7117.2,2400.0,2200.0,9585.0,5295.0,896.9,2021-01-03,13
30255.0,7117.2,2400.0,2200.0,10118.0,5178.9,982.5,2021-01-03,14
29023.0,7117.2,2400.0,2200.0,10140.0,4709.8,1162.7,2021-01-03,15
28464.0,7117.2,2400.0,2200.0,9691.0,2913.6,1058.4,2021-01-03,16
28753.0,7117.2,2400.0,2200.0,8769.0,855.4,865.9,2021-01-03,17
30618.0,7117.2,2400.0,2200.0,8373.0,28.9,257.9,2021-01-03,18
32386.0,7117.2,2400.0,2200.0,8272.0,0.0,61.1,2021-01-03,19
33743.0,7117.2,2400.0,2200.0,8032.0,0.0,16.3,2021-01-03,20
33703.0,7117.2,2400.0,2200.0,8082.0,0.0,12.8,2021-01-03,21
32134.0,7117.2,2400.0,2200.0,8104.0,0.0,15.2,2021-01-03,22
29333.0,7117.2,2400.0,2200.0,7166.0,0.0,15.3,2021-01-03,23
25910.0,7117.2,2400.0,2200.0,6222.0,0.0,4.5,2021-01-04,0
23233.0,7117.2,2400.0,2200.0,6061.0,0.0,31.3,2021-01-04,1
21983.0,7117.2,2400.0,2200.0,6247.0,0.0,8.1,2021-01-04,2
21523.0,7117.2,2400.0,2200.0,6139.0,0.0,3.3,2021-01-04,3
21877.0,7117.2,2400.0,2200.0,5935.0,0.0,1.9,2021-01-04,4
22598.0,7117.2,2400.0,2200.0,5936.0,0.0,1.2,2021-01-04,5
25100.0,7117.2,2400.0,2200.0,5782.0,0.0,0.8,2021-01-04,6
28951.0,7117.2,2400.0,2200.0,5802.0,0.0,0.7,2021-01-04,7
32120.0,7117.2,2400.0,2200.0,5660.0,57.1,7.1,2021-01-04,8
34485.0,7117.2,2400.0,2200.0,5352.0,1116.6,9.4,2021-01-04,9
36373.0,7117.2,2400.0,2200.0,4896.0,2818.7,57.2,2021-01-04,10
36400.0,7117.2,2400.0,2200.0,4956.0,3718.0,280.4,2021-01-04,11
36034.0,7117.2,2400.0,2200.0,5621.0,4253.4,470.2,2021-01-04,12
36231.0,7117.2,2400.0,2200.0,5998.0,4271.3,478.1,2021-01-04,13
35889.0,7117.2,2400.0,2200.0,6091.0,3857.4,479.9,2021-01-04,14
35285.0,7117.2,2400.0,2200.0,6087.0,3240.5,462.4,2021-01-04,15
34922.0,7117.2,2400.0,2200.0,5728.0,2045.9,419.9,2021-01-04,16
35133.0,7117.2,2400.0,2200.0,4788.0,559.0,413.3,2021-01-04,17
36693.0,7117.2,2400.0,2200.0,4233.0,4.2,96.7,2021-01-04,18
37322.0,7117.2,2400.0,2200.0,4703.0,0.0,41.7,2021-01-04,19
37378.0,7117.2,2400.0,2200.0,5139.0,0.0,9.7,2021-01-04,20
36870.0,7117.2,2400.0,2200.0,5156.0,0.0,13.0,2021-01-04,21
34544.0,7117.2,2400.0,2200.0,5057.0,0.0,12.8,2021-01-04,22
30941.0,7117.2,2400.0,2200.0,4797.0,0.0,10.5,2021-01-04,23
28004.0,7117.2,2400.0,2200.0,4521.0,0.0,10.0,2021-01-05,0
25711.0,7117.2,2400.0,2200.0,4150.0,0.0,7.4,2021-01-05,1
24173.0,7117.2,2400.0,2200.0,4081.0,0.0,6.5,2021-01-05,2
23390.0,7117.2,2400.0,2200.0,4181.0,0.0,5.9,2021-01-05,3
23453.0,7117.2,2400.0,2200.0,4058.0,0.0,5.6,2021-01-05,4
24096.0,7117.2,2400.0,2200.0,3751.0,0.0,5.9,2021-01-05,5
26246.0,7117.2,2400.0,2200.0,3643.0,0.0,5.9,2021-01-05,6
29436.0,7117.2,2400.0,2200.0,3495.0,0.0,6.2,2021-01-05,7
32754.0,7117.2,2400.0,2200.0,3177.0,60.2,7.9,2021-01-05,8
35526.0,7117.2,2400.0,2200.0,2903.0,1200.2,7.5,2021-01-05,9
37310.0,7117.2,2400.0,2200.0,2454.0,3199.0,34.7,2021-01-05,10
37019.0,7117.2,2400.0,2200.0,2131.0,4169.4,154.1,2021-01-05,11
35956.0,7117.2,2400.0,2200.0,2069.0,4561.6,292.3,2021-01-05,12
36584.0,7117.2,2400.0,2200.0,2183.0,4644.2,421.2,2021-01-05,13
35985.0,7117.2,2400.0,2200.0,2412.0,4482.9,455.8,2021-01-05,14
34778.0,7117.2,2400.0,2200.0,2377.0,3874.4,479.4,2021-01-05,15
34534.0,7117.2,2400.0,2200.0,2321.0,2576.1,477.5,2021-01-05,16
34331.0,7117.2,2400.0,2200.0,2331.0,788.7,238.1,2021-01-05,17
35205.0,7117.2,2400.0,2200.0,2202.0,4.9,55.3,2021-01-05,18
35493.0,7117.2,2400.0,2200.0,2422.0,0.0,23.6,2021-01-05,19
35890.0,7117.2,2400.0,2200.0,2632.0,0.0,0.9,2021-01-05,20
35756.0,7117.2,2400.0,2200.0,2964.0,0.0,1.6,2021-01-05,21
33655.0,7117.2,2400.0,2200.0,3081.0,0.0,4.6,2021-01-05,22
31204.0,7117.2,2400.0,2200.0,3103.0,0.0,8.2,2021-01-05,23
28708.0,7117.2,2400.0,2200.0,3041.0,0.0,10.3,2021-01-06,0
26048.0,7117.2,2400.0,2200.0,3076.0,0.0,19.4,2021-01-06,1
23689.0,7117.2,2400.0,2200.0,3149.0,0.0,11.3,2021-01-06,2
22480.0,7117.2,2400.0,2200.0,2999.0,0.0,8.1,2021-01-06,3
21993.0,7117.2,2400.0,2200.0,2781.0,0.0,6.7,2021-01-06,4
22121.0,7117.2,2400.0,2200.0,2630.0,0.0,7.8,2021-01-06,5
22633.0,7117.2,2400.0,2200.0,2480.0,0.0,3.1,2021-01-06,6
23186.0,7117.2,2400.0,2200.0,2259.0,0.0,3.5,2021-01-06,7
23485.0,7117.2,2400.0,2200.0,2214.0,59.5,9.8,2021-01-06,8
25638.0,7117.2,2400.0,2200.0,2184.0,1195.4,7.8,2021-01-06,9
28136.0,7117.2,2400.0,2200.0,1997.0,3019.2,38.5,2021-01-06,10
29953.0,7117.2,2400.0,2200.0,2074.0,3989.0,147.4,2021-01-06,11
29886.0,7117.2,2400.0,2200.0,2296.0,3931.3,202.9,2021-01-06,12
30675.0,7117.2,2400.0,2200.0,2492.0,4047.9,230.6,2021-01-06,13
30415.0,7117.2,2400.0,2200.0,2681.0,3779.2,130.5,2021-01-06,14
28924.0,7117.2,2400.0,2200.0,2792.0,3171.6,117.4,2021-01-06,15
28190.0,7117.2,2400.0,2200.0,2891.0,2041.6,77.7,2021-01-06,16
28667.0,7117.2,2400.0,2200.0,2816.0,398.4,44.4,2021-01-06,17
31193.0,7117.2,2400.0,2200.0,3258.0,4.5,31.8,2021-01-06,18
32750.0,7117.2,2400.0,2200.0,3440.0,0.0,4.3,2021-01-06,19
33658.0,7117.2,2400.0,2200.0,3739.0,0.0,4.4,2021-01-06,20
33743.0,7117.2,2400.0,2200.0,4191.0,0.0,8.5,2021-01-06,21
32524.0,7117.2,2400.0,2200.0,4391.0,0.0,8.6,2021-01-06,22
29736.0,7117.2,2400.0,2200.0,4477.0,0.0,8.8,2021-01-06,23
26590.0,7117.2,2400.0,2200.0,4405.0,0.0,8.2,2021-01-07,0
23804.0,7117.2,2400.0,2200.0,4312.0,0.0,9.6,2021-01-07,1
23002.0,7117.2,2400.0,2200.0,4441.0,0.0,8.7,2021-01-07,2
22627.0,7117.2,2400.0,2200.0,4255.0,0.0,8.1,2021-01-07,3
22912.0,7117.2,2400.0,2200.0,4075.0,0.0,8.4,2021-01-07,4
23724.0,7117.2,2400.0,2200.0,3944.0,0.0,8.5,2021-01-07,5
26708.0,7117.2,2400.0,2200.0,4064.0,0.0,9.0,2021-01-07,6
31322.0,7117.2,2400.0,2200.0,4181.0,0.0,8.0,2021-01-07,7
35675.0,7117.2,2400.0,2200.0,4298.0,28.3,9.1,2021-01-07,8
38436.0,7117.2,2400.0,2200.0,4355.0,373.4,8.3,2021-01-07,9
39687.0,7117.2,2400.0,2200.0,4161.0,956.9,10.7,2021-01-07,10
39595.0,7117.2,2400.0,2200.0,3461.0,1158.1,12.5,2021-01-07,11
39496.0,7117.2,2400.0,2200.0,3214.0,1246.4,14.2,2021-01-07,12
40391.0,7117.2,2400.0,2200.0,2923.0,1365.9,12.0,2021-01-07,13
40729.0,7117.2,2400.0,2200.0,2795.0,1386.1,10.5,2021-01-07,14
40026.0,7117.2,2400.0,2200.0,2697.0,1238.4,11.1,2021-01-07,15
39876.0,7117.2,2400.0,2200.0,2861.0,811.6,11.9,2021-01-07,16
39317.0,7117.2,2400.0,2200.0,3225.0,222.7,10.1,2021-01-07,17
39967.0,7117.2,2400.0,2200.0,3673.0,3.1,9.8,2021-01-07,18
40186.0,7117.2,2400.0,2200.0,4723.0,0.0,8.7,2021-01-07,19
40187.0,7117.2,2400.0,2200.0,5379.0,0.0,9.6,2021-01-07,20
39476.0,7117.2,2400.0,2200.0,5840.0,0.0,9.5,2021-01-07,21
36208.0,7117.2,2400.0,2200.0,6369.0,0.0,9.4,2021-01-07,22
32264.0,7117.2,2400.0,2200.0,6571.0,0.0,9.4,2021-01-07,23
29166.0,7117.2,2400.0,2200.0,6515.0,0.0,6.8,2021-01-08,0
26599.0,7117.2,2400.0,2200.0,7084.0,0.0,8.4,2021-01-08,1
25479.0,7117.2,2400.0,2200.0,7942.0,0.0,6.7,2021-01-08,2
24841.0,7117.2,2400.0,2200.0,8618.0,0.0,8.0,2021-01-08,3
24959.0,7117.2,2400.0,2200.0,8732.0,0.0,7.8,2021-01-08,4
25500.0,7117.2,2400.0,2200.0,8801.0,0.0,8.1,2021-01-08,5
28071.0,7117.2,2400.0,2200.0,9108.0,0.0,8.2,2021-01-08,6
32303.0,7117.2,2400.0,2200.0,9724.0,0.0,8.4,2021-01-08,7
36644.0,7117.2,2400.0,2200.0,9986.0,16.8,8.3,2021-01-08,8
38486.0,7117.2,2400.0,2200.0,10209.0,329.1,8.2,2021-01-08,9
